Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:07:10,-58.7639,-20.84667,48,AUTO,0,0,0,-59.87375044900586
2016-07-21,00:07:12,-59.07034,-20.84667,48,AUTO,0,0,0,-59.797326092732284
2016-07-21,00:07:13,-55.85045,-20.84667,48,AUTO,0,0,0,-59.421879812375984
2016-07-21,00:07:18,-56.81218,-20.84667,48,AUTO,0,0,0,-59.17363232135206
2016-07-21,00:07:20,-56.27475,-20.84667,48,AUTO,0,0,0,-58.897876366725974
2016-07-21,00:07:22,-54.98774,-20.84667,48,AUTO,0,0,0,-58.525924949939316
2016-07-21,00:07:23,-57.67019,-20.84667,48,AUTO,0,0,0,-58.444523229597195
2016-07-21,00:07:25,-58.5329,-20.84667,48,AUTO,0,0,0,-58.45293006298594
2016-07-21,00:07:28,-56.85933,-20.84667,48,AUTO,0,0,0,-58.30133898133903
2016-07-21,00:07:30,-56.77918,-20.84667,48,AUTO,0,0,0,-58.15654372700941
2016-07-21,00:07:31,-58.8959,-20.84667,48,AUTO,0,0,0,-58.22687493478752
2016-07-21,00:07:33,-57.67961,-20.84667,48,AUTO,0,0,0,-58.174816400567565
2016-07-21,00:07:36,-57.35905,-20.84667,48,AUTO,0,0,0,-58.09721668536579
2016-07-21,00:07:38,-57.46748,-20.84667,48,AUTO,0,0,0,-58.037313032307146
2016-07-21,00:07:39,-59.23062,-20.84667,48,AUTO,0,0,0,-58.15082626449817
2016-07-21,00:07:42,-59.86705,-20.84667,48,AUTO,0,0,0,-58.31408191342514
2016-07-21,00:07:44,-61.17292,-20.84667,48,AUTO,0,0,0,-58.586028663342596
2016-07-21,00:07:48,-59.31548,-20.84667,48,AUTO,0,0,0,-58.65541766482487
2016-07-21,00:07:50,-59.37206,-20.84667,48,AUTO,0,0,0,-58.72358821104059
2016-07-21,00:07:51,-58.4669,-20.84667,48,AUTO,0,0,0,-58.69917076499409
2016-07-21,00:07:55,-55.44031,-20.84667,48,AUTO,0,0,0,-58.38917188900478
2016-07-21,00:07:56,-54.04959,-20.84667,48,AUTO,0,0,0,-57.976369500419906
2016-07-21,00:07:57,-52.39958,-20.84667,48,AUTO,0,0,0,-57.445877834335384
2016-07-21,00:08:00,-53.11615,-20.84667,48,AUTO,0,0,0,-57.03401281193205
2016-07-21,00:08:02,-54.79445,-20.84667,48,AUTO,0,0,0,-56.820974574194494
2016-07-21,00:08:03,-55.93531,-20.84667,48,AUTO,0,0,0,-56.73672580068043
2016-07-21,00:08:06,-56.87818,-20.84667,48,AUTO,0,0,0,-56.75018162035339
2016-07-21,00:08:08,-55.11974,-20.84667,48,AUTO,0,0,0,-56.59508598843655
2016-07-21,00:08:09,-53.61587,-20.84667,48,AUTO,0,0,0,-56.311688299997286
2016-07-21,00:08:11,-54.8746,-20.84667,48,AUTO,0,0,0,-56.17498538759244
2016-07-21,00:08:14,-56.36903,-20.84667,48,AUTO,0,0,0,-56.1934438662069
2016-07-21,00:08:18,-58.13219,-20.84667,48,AUTO,0,0,0,-56.37786694090846
2016-07-21,00:08:19,-55.84575,-20.84667,48,AUTO,0,0,0,-56.3272493584243
2016-07-21,00:08:21,-53.63473,-20.84667,48,AUTO,0,0,0,-56.07112366454473
2016-07-21,00:08:24,-52.41844,-20.84667,48,AUTO,0,0,0,-55.72366241596467
2016-07-21,00:08:25,-53.73372,-20.84667,48,AUTO,0,0,0,-55.53436929891625
2016-07-21,00:08:28,-57.31661,-20.84667,48,AUTO,0,0,0,-55.703904806543065
2016-07-21,00:08:29,-57.10918,-20.84667,48,AUTO,0,0,0,-55.83758149967055
2016-07-21,00:08:31,-57.44861,-20.84667,48,AUTO,0,0,0,-55.99083046005987
