Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:13:33,145.7657,145,105,AUTO,0.5,0.5,0,145.76272583091927
2016-07-21,00:13:34,145.7421,145,105,AUTO,0.5,0.5,0,145.76076380036244
2016-07-21,00:13:36,145.7657,145,105,AUTO,0.5,0.5,0,145.76123335596782
2016-07-21,00:13:38,145.7421,145,105,AUTO,0.5,0.5,0,145.75941329697432
2016-07-21,00:13:41,145.7657,145,105,AUTO,0.5,0.5,0,145.7600113191091
2016-07-21,00:13:44,145.6712,145,105,AUTO,0.5,0.5,0,145.7515631493086
2016-07-21,00:13:45,145.6949,145,105,AUTO,0.5,0.5,0,145.7461730716519
2016-07-21,00:13:47,145.6712,145,105,AUTO,0.5,0.5,0,145.73904126406097
2016-07-21,00:13:49,145.7421,145,105,AUTO,0.5,0.5,0,145.73933222607852
2016-07-21,00:13:52,145.7185,145,105,AUTO,0.5,0.5,0,145.7373505621983
2016-07-21,00:13:54,145.6949,145,105,AUTO,0.5,0.5,0,145.7333124557815
2016-07-21,00:13:57,145.7421,145,105,AUTO,0.5,0.5,0,145.7341483702396
2016-07-21,00:13:59,145.6949,145,105,AUTO,0.5,0.5,0,145.73041487208303
2016-07-21,00:14:06,145.7185,145,105,AUTO,0.5,0.5,0,145.72928147080583
2016-07-21,00:14:07,145.6949,145,105,AUTO,0.5,0.5,0,145.72601093607813
2016-07-21,00:14:12,145.6476,145,105,AUTO,0.5,0.5,0,145.7185521019019
2016-07-21,00:14:14,145.6949,145,105,AUTO,0.5,0.5,0,145.716302197554
2016-07-21,00:14:20,145.7185,145,105,AUTO,0.5,0.5,0,145.71651126334018
2016-07-21,00:14:23,145.6949,145,105,AUTO,0.5,0.5,0,145.7144554936012
2016-07-21,00:14:34,145.6712,145,105,AUTO,0.5,0.5,0,145.7103408181475
2016-07-21,00:14:35,145.6949,145,105,AUTO,0.5,0.5,0,145.70887201152604
2016-07-21,00:14:40,145.6712,145,105,AUTO,0.5,0.5,0,145.7052884643691
2016-07-21,00:14:42,145.6476,145,105,AUTO,0.5,0.5,0,145.69980085369727
2016-07-21,00:14:43,145.6241,145,105,AUTO,0.5,0.5,0,145.69259981589607
2016-07-21,00:14:45,145.6949,145,105,AUTO,0.5,0.5,0,145.69281862072947
2016-07-21,00:14:48,145.6241,145,105,AUTO,0.5,0.5,0,145.68628176729453
2016-07-21,00:14:49,145.6949,145,105,AUTO,0.5,0.5,0,145.6871015760082
2016-07-21,00:14:51,145.6241,145,105,AUTO,0.5,0.5,0,145.68110855600625
2016-07-21,00:14:58,145.6712,145,105,AUTO,0.5,0.5,0,145.6801660053893
2016-07-21,00:15:00,145.6241,145,105,AUTO,0.5,0.5,0,145.67483273100135
2016-07-21,00:15:02,145.6949,145,105,AUTO,0.5,0.5,0,145.67674162839904
2016-07-21,00:15:07,145.6712,145,105,AUTO,0.5,0.5,0,145.67621448142998
2016-07-21,00:15:09,145.6241,145,105,AUTO,0.5,0.5,0,145.67125709545033
2016-07-21,00:15:43,145.6004,145,105,AUTO,0.5,0.5,0,145.6645168197744
2016-07-21,00:15:45,145.6241,145,105,AUTO,0.5,0.5,0,145.660672172947
2016-07-21,00:15:57,145.5768,145,105,AUTO,0.5,0.5,0,145.65269383903973
2016-07-21,00:15:58,145.6241,145,105,AUTO,0.5,0.5,0,145.64997385233218
2016-07-21,00:16:00,145.5768,145,105,AUTO,0.5,0.5,0,145.64301319533865
2016-07-21,00:16:02,145.5533,145,105,AUTO,0.5,0.5,0,145.63447923463215
2016-07-21,00:16:03,145.6241,145,105,AUTO,0.5,0.5,0,145.63349191074764
2016-07-21,00:16:10,145.6004,145,105,AUTO,0.5,0.5,0,145.63034404531984
2016-07-21,00:16:11,145.5533,145,105,AUTO,0.5,0.5,0,145.62301523652036
2016-07-21,00:16:13,145.506,145,105,AUTO,0.5,0.5,0,145.61188417127676
2016-07-21,00:16:14,145.5533,145,105,AUTO,0.5,0.5,0,145.60631135655524
2016-07-21,00:16:20,145.6241,145,105,AUTO,0.5,0.5,0,145.6080034998749
2016-07-21,00:16:22,145.5533,145,105,AUTO,0.5,0.5,0,145.60279983371768
2016-07-21,00:16:23,145.6004,145,105,AUTO,0.5,0.5,0,145.60257154972254
2016-07-21,00:16:25,145.5533,145,105,AUTO,0.5,0.5,0,145.5978845973997
2016-07-21,00:16:26,145.5768,145,105,AUTO,0.5,0.5,0,145.59587892671723
2016-07-21,00:16:28,145.5533,145,105,AUTO,0.5,0.5,0,145.5918286096356
2016-07-21,00:16:34,145.5296,145,105,AUTO,0.5,0.5,0,145.58590911799956
2016-07-21,00:16:36,145.5533,145,105,AUTO,0.5,0.5,0,145.58280717819426
2016-07-21,00:16:55,145.4824,145,105,AUTO,0.5,0.5,0,145.57325595320305
2016-07-21,00:16:56,145.5533,145,105,AUTO,0.5,0.5,0,145.57135764471172
2016-07-21,00:17:01,145.5296,145,105,AUTO,0.5,0.5,0,145.56738545201677
2016-07-21,00:17:03,145.506,145,105,AUTO,0.5,0.5,0,145.5615461656834
2016-07-21,00:17:07,145.4824,145,105,AUTO,0.5,0.5,0,145.55401739284835
2016-07-21,00:17:09,145.506,145,105,AUTO,0.5,0.5,0,145.54944974210034
2016-07-21,00:17:11,145.4824,145,105,AUTO,0.5,0.5,0,145.54307164061476
2016-07-21,00:17:12,145.506,145,105,AUTO,0.5,0.5,0,145.53954520369388
2016-07-21,00:17:18,145.4824,145,105,AUTO,0.5,0.5,0,145.53410927065138
2016-07-21,00:17:24,145.5296,145,105,AUTO,0.5,0.5,0,145.53368032663252
2016-07-21,00:17:26,145.506,145,105,AUTO,0.5,0.5,0,145.53104723772142
2016-07-21,00:17:29,145.5296,145,105,AUTO,0.5,0.5,0,145.5309095693461
2016-07-21,00:17:30,145.5533,145,105,AUTO,0.5,0.5,0,145.533039457315
